,Name,income,income_per_capita,employment_labor_force,employment_civilian_labor_force,employment_employed,employment_unemployed,employment_male_business_and_financial_operations_occupations,employment_male_computer_engineering_and_science_occupations,employment_male_computer_and_mathematical_occupations,employment_female_business_and_financial_operations_occupations,employment_female_computer_engineering_and_science_occupations,employment_female_computer_and_mathematical_occupations,poverty,age,population,median_gross_rent,median_home_value,education_none,education_high_school,education_ged,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,state,Year
280,Rhode Island,61043.0,33315.0,568020.0,564705.0,526071.0,38634.0,10012.0,20705.0,10221.0,12846.0,7010.0,3306.0,136126.0,39.9,1056138.0,957.0,242200.0,10845.0,170239.0,33116.0,60883.0,144515.0,67318.0,15471.0,13092.0,44,2017
281,South Carolina,48781.0,26645.0,2381900.0,2351303.0,2181046.0,170257.0,36909.0,71937.0,30017.0,51437.0,24293.0,12246.0,790657.0,39.0,4893444.0,836.0,148600.0,37167.0,831292.0,147229.0,309163.0,571099.0,241554.0,48967.0,36461.0,45,2017
282,South Dakota,54126.0,28761.0,458023.0,455357.0,438339.0,17018.0,7015.0,12136.0,4948.0,9576.0,4528.0,2282.0,114885.0,36.8,855444.0,696.0,152700.0,3592.0,146574.0,24338.0,63413.0,109468.0,32264.0,8192.0,6190.0,46,2017
283,Tennessee,48708.0,27277.0,3225549.0,3207366.0,2996610.0,210756.0,53238.0,93253.0,44607.0,69664.0,32901.0,16183.0,1072360.0,38.6,6597381.0,808.0,151700.0,49807.0,1189457.0,271907.0,312442.0,738613.0,301103.0,73194.0,53863.0,47,2017
284,Texas,57051.0,28985.0,13565038.0,13473957.0,12689069.0,784888.0,273762.0,534167.0,262877.0,334979.0,160484.0,85324.0,4291384.0,34.3,27419612.0,952.0,151500.0,343605.0,3589196.0,783234.0,1208509.0,3288777.0,1255615.0,274956.0,191047.0,48,2017
285,Vermont,57808.0,31917.0,342645.0,342233.0,327264.0,14969.0,5802.0,12671.0,5364.0,8922.0,4624.0,1894.0,68144.0,42.8,624636.0,945.0,220600.0,2523.0,113798.0,15713.0,37351.0,95590.0,46246.0,11257.0,8049.0,50,2017
286,Utah,65325.0,26907.0,1480657.0,1476528.0,1412214.0,64314.0,35954.0,74097.0,43170.0,32697.0,16860.0,8851.0,324856.0,30.5,2993941.0,948.0,238300.0,14327.0,347735.0,50077.0,168267.0,375297.0,136858.0,30298.0,24698.0,49,2017
287,Virginia,68766.0,36268.0,4431500.0,4320683.0,4084035.0,236648.0,111593.0,242123.0,151202.0,136079.0,90896.0,59172.0,906838.0,38.0,8365952.0,1166.0,255800.0,69531.0,1154017.0,224721.0,427037.0,1220919.0,670315.0,139950.0,102313.0,51,2017
288,Washington,66174.0,34869.0,3685819.0,3636944.0,3418123.0,218821.0,75435.0,211782.0,120876.0,98160.0,64358.0,33322.0,859950.0,37.6,7169967.0,1120.0,286800.0,55780.0,910215.0,191689.0,483549.0,1064440.0,444410.0,104838.0,73660.0,53,2017
289,West Virginia,44061.0,24774.0,805727.0,804617.0,746958.0,57659.0,10871.0,22295.0,9117.0,14064.0,7095.0,3492.0,317089.0,42.2,1836843.0,681.0,111600.0,10439.0,438270.0,86440.0,89742.0,155423.0,74597.0,16296.0,11105.0,54,2017
290,Wisconsin,56759.0,30557.0,3087719.0,3085151.0,2939880.0,145271.0,56576.0,116764.0,54398.0,80969.0,40071.0,21037.0,692719.0,39.2,5763217.0,813.0,169300.0,33447.0,1083233.0,139558.0,411875.0,748413.0,278119.0,64212.0,43737.0,55,2017
291,Wyoming,60938.0,31214.0,310748.0,308092.0,293633.0,14459.0,3597.0,9048.0,2135.0,4896.0,3028.0,931.0,63398.0,37.0,583200.0,828.0,204900.0,1346.0,91775.0,19819.0,42219.0,67798.0,26053.0,5410.0,4693.0,56,2017
292,Puerto Rico,19775.0,12081.0,1262220.0,1260733.0,1040136.0,220597.0,21166.0,21732.0,7741.0,28216.0,11936.0,3279.0,1543220.0,40.1,3468963.0,464.0,115300.0,62694.0,596851.0,62514.0,233946.0,426310.0,115565.0,29241.0,24653.0,72,2017
293,Delaware,63036.0,32625.0,474774.0,471758.0,441513.0,30245.0,9409.0,19639.0,10385.0,12657.0,7425.0,3955.0,111304.0,39.8,943732.0,1076.0,238600.0,7723.0,181038.0,22097.0,51028.0,117478.0,60642.0,12303.0,11346.0,10,2017
294,District of Columbia,77649.0,50832.0,392421.0,388980.0,357701.0,31279.0,15696.0,22865.0,12851.0,19888.0,15149.0,8179.0,111025.0,33.9,672391.0,1424.0,537400.0,5141.0,71712.0,12407.0,14601.0,113830.0,96398.0,39862.0,20333.0,11,2017
295,Connecticut,73781.0,41365.0,1954364.0,1945798.0,1805086.0,140712.0,51203.0,83174.0,40734.0,54475.0,29052.0,14416.0,350783.0,40.8,3594478.0,1123.0,270100.0,25274.0,593663.0,79919.0,188481.0,532055.0,306063.0,73239.0,41842.0,09,2017
296,Florida,50883.0,28774.0,9772762.0,9717687.0,9018570.0,699117.0,187708.0,279536.0,153033.0,225868.0,92236.0,51522.0,3070972.0,41.8,20278447.0,1077.0,178700.0,213582.0,3565287.0,605181.0,1405068.0,2616384.0,1021907.0,295243.0,162324.0,12,2017
297,Georgia,52977.0,28015.0,5026306.0,4978910.0,4606329.0,372581.0,96284.0,178032.0,100995.0,128874.0,63688.0,37105.0,1679030.0,36.4,10201635.0,927.0,158400.0,91517.0,1554091.0,323121.0,502431.0,1241995.0,539097.0,136781.0,85658.0,13,2017
298,Idaho,50985.0,25471.0,794662.0,790986.0,748658.0,42328.0,13943.0,30515.0,13245.0,14807.0,8673.0,3681.0,236000.0,35.9,1657375.0,792.0,176800.0,10678.0,235912.0,56290.0,101080.0,194303.0,62960.0,15793.0,12085.0,16,2017
299,Hawaii,74923.0,32511.0,746440.0,706138.0,671758.0,34380.0,12163.0,21655.0,9315.0,16811.0,7882.0,3208.0,143148.0,38.8,1421658.0,1507.0,563900.0,10445.0,251011.0,22151.0,102896.0,209097.0,69536.0,22323.0,14394.0,15,2017
300,Illinois,61229.0,32924.0,6690195.0,6672963.0,6181653.0,491310.0,156336.0,249079.0,137425.0,179227.0,84226.0,46765.0,1698613.0,37.7,12854526.0,952.0,179700.0,107965.0,1968185.0,313339.0,682300.0,1776326.0,823826.0,187683.0,110749.0,17,2017
301,Indiana,52182.0,27305.0,3329372.0,3326494.0,3124295.0,202199.0,53718.0,105755.0,43021.0,71603.0,32411.0,15436.0,933540.0,37.5,6614418.0,782.0,130200.0,39437.0,1248705.0,226167.0,372514.0,704841.0,295381.0,61395.0,44691.0,18,2017
302,Iowa,56570.0,30063.0,1670448.0,1668736.0,1599718.0,69018.0,29624.0,56584.0,26755.0,42958.0,20132.0,10380.0,361343.0,38.1,3118102.0,740.0,137200.0,15497.0,568172.0,83578.0,234511.0,386963.0,128747.0,32657.0,24058.0,19,2017
303,Kansas,55477.0,29600.0,1509484.0,1491054.0,1420045.0,71009.0,29554.0,57616.0,27534.0,35794.0,17215.0,8857.0,361285.0,36.3,2903820.0,801.0,139200.0,17061.0,417024.0,77825.0,156529.0,389007.0,162930.0,35336.0,23073.0,20,2017
304,Kentucky,46535.0,25888.0,2093572.0,2078867.0,1938150.0,140717.0,32129.0,55184.0,25849.0,43179.0,16980.0,9041.0,783586.0,38.6,4424376.0,713.0,130000.0,32245.0,784789.0,203732.0,238060.0,406916.0,205326.0,51749.0,28577.0,21,2017
305,Louisiana,46710.0,26205.0,2204055.0,2188424.0,2031238.0,157186.0,30782.0,58299.0,18731.0,44298.0,18587.0,7215.0,887574.0,36.4,4663461.0,825.0,152900.0,38772.0,883014.0,163011.0,178716.0,473914.0,168699.0,51419.0,29420.0,22,2017
306,Maine,53024.0,29886.0,697342.0,695483.0,658693.0,36790.0,10972.0,20800.0,9024.0,15284.0,7535.0,3339.0,166904.0,44.3,1330158.0,808.0,179900.0,5211.0,262199.0,48525.0,95895.0,185832.0,75126.0,17260.0,12809.0,23,2017
307,Maryland,78916.0,39070.0,3267069.0,3239167.0,3040792.0,198375.0,81449.0,187714.0,107351.0,107936.0,86127.0,50408.0,566966.0,38.5,5996079.0,1311.0,296500.0,47934.0,899907.0,127701.0,266816.0,860298.0,510441.0,121923.0,104335.0,24,2017
308,Massachusetts,74167.0,39913.0,3755481.0,3750528.0,3525672.0,224856.0,99633.0,206603.0,106071.0,112484.0,81384.0,36469.0,727546.0,39.4,6789319.0,1173.0,352600.0,65956.0,1028722.0,133961.0,363330.0,1101605.0,617390.0,136720.0,125146.0,25,2017
309,Michigan,52668.0,28938.0,4890342.0,4886498.0,4524874.0,361624.0,88060.0,206001.0,78977.0,112017.0,62692.0,29466.0,1510841.0,39.6,9925568.0,824.0,136400.0,72640.0,1697454.0,268656.0,622070.0,1147842.0,545875.0,114622.0,78702.0,26,2017
310,Minnesota,65699.0,34712.0,3036696.0,3034613.0,2904103.0,130510.0,70600.0,133492.0,72864.0,92132.0,49273.0,26515.0,560995.0,37.9,5490726.0,906.0,199700.0,42738.0,823141.0,115705.0,411916.0,849439.0,304197.0,79377.0,52737.0,27,2017
311,Colorado,65458.0,34845.0,2946354.0,2912932.0,2760076.0,152856.0,68849.0,157514.0,86294.0,84744.0,52381.0,25402.0,612143.0,36.5,5436519.0,1125.0,286100.0,34489.0,647717.0,143966.0,307078.0,909794.0,391994.0,83193.0,61492.0,08,2017
312,Mississippi,43567.0,23434.0,1349340.0,1338573.0,1228537.0,110036.0,18191.0,28722.0,10723.0,25242.0,9467.0,5045.0,599795.0,37.2,2988762.0,762.0,114500.0,25771.0,474505.0,122059.0,184334.0,266274.0,116055.0,27736.0,19112.0,28,2018
313,Missouri,53560.0,29537.0,3062496.0,3044052.0,2888094.0,155958.0,64849.0,106351.0,58482.0,83057.0,38742.0,21931.0,837930.0,38.5,6090062.0,809.0,151600.0,33534.0,1076664.0,189766.0,323751.0,729543.0,329182.0,72419.0,49939.0,29,2018
314,Montana,52559.0,29765.0,532854.0,529682.0,507249.0,22433.0,8716.0,16260.0,6402.0,12727.0,6813.0,2827.0,139063.0,39.8,1041732.0,783.0,219600.0,3151.0,175345.0,33551.0,64097.0,148624.0,52011.0,13166.0,9069.0,30,2018
315,Nebraska,59116.0,31101.0,1035610.0,1030381.0,993836.0,36545.0,22326.0,35999.0,20059.0,26814.0,12462.0,6971.0,213790.0,36.4,1904760.0,805.0,147800.0,14848.0,283361.0,43188.0,130043.0,258291.0,92723.0,21949.0,16253.0,31,2018
316,Nevada,57598.0,29961.0,1480282.0,1472351.0,1370603.0,101748.0,25570.0,37912.0,20165.0,30535.0,11257.0,6048.0,393431.0,37.9,2922849.0,1060.0,242400.0,32255.0,483098.0,80131.0,163699.0,317510.0,116743.0,32676.0,18419.0,32,2018
317,New Hampshire,74057.0,38548.0,756239.0,754409.0,724017.0,30392.0,17249.0,40199.0,20563.0,20318.0,11357.0,6539.0,102352.0,42.7,1343622.0,1077.0,252800.0,5568.0,223340.0,39665.0,96387.0,213277.0,101226.0,19032.0,13890.0,33,2018
318,New Jersey,79363.0,40895.0,4684112.0,4675686.0,4390602.0,285084.0,146332.0,215343.0,133979.0,138478.0,76522.0,44535.0,904132.0,39.8,8881845.0,1295.0,327900.0,82079.0,1530024.0,153544.0,401069.0,1457910.0,671274.0,158342.0,96530.0,34,2018
319,New Mexico,48059.0,26085.0,960566.0,951105.0,882735.0,68370.0,15127.0,35538.0,12208.0,19525.0,13201.0,5895.0,410389.0,37.5,2092434.0,828.0,166800.0,17383.0,303626.0,64861.0,114664.0,213129.0,116002.0,23589.0,25476.0,35,2018
320,New York,65323.0,37470.0,10070138.0,10047659.0,9445023.0,602636.0,260734.0,332783.0,184029.0,270901.0,130728.0,62086.0,2797985.0,38.7,19618453.0,1240.0,302200.0,264723.0,3020851.0,535400.0,1184265.0,2748577.0,1541679.0,390755.0,207127.0,36,2018
321,North Carolina,52413.0,29456.0,5071505.0,4978432.0,4665822.0,312610.0,105162.0,186450.0,102884.0,134550.0,71593.0,37751.0,1523949.0,38.6,10155624.0,877.0,165900.0,82023.0,1482960.0,297293.0,652658.0,1345846.0,543580.0,116857.0,92923.0,37,2018
322,North Dakota,63473.0,35373.0,418604.0,412530.0,400841.0,11689.0,8030.0,12963.0,4935.0,10122.0,4204.0,2270.0,79270.0,35.1,752201.0,806.0,185000.0,3019.0,113235.0,18029.0,67212.0,105552.0,26902.0,6962.0,4980.0,38,2018
323,Ohio,54533.0,30304.0,5901307.0,5892809.0,5549577.0,343232.0,129090.0,225452.0,109407.0,153045.0,71903.0,38467.0,1645986.0,39.3,11641879.0,788.0,140000.0,68548.0,2333362.0,306116.0,681630.0,1370810.0,613112.0,133086.0,88562.0,39,2018
324,Oklahoma,51424.0,27432.0,1878306.0,1860415.0,1761328.0,99087.0,34306.0,55838.0,24763.0,44933.0,17504.0,8742.0,607810.0,36.4,3918137.0,793.0,130900.0,25034.0,677212.0,129195.0,198903.0,428829.0,157907.0,36285.0,25049.0,40,2018
325,Oregon,59393.0,32045.0,2061035.0,2058128.0,1934643.0,123485.0,42887.0,94132.0,45686.0,54556.0,32648.0,15961.0,565247.0,39.2,4081943.0,1050.0,287300.0,30821.0,530622.0,125743.0,249852.0,583144.0,247490.0,62012.0,45171.0,41,2018
326,Pennsylvania,59445.0,32889.0,6536846.0,6531763.0,6151998.0,379765.0,157810.0,251762.0,126577.0,173881.0,91461.0,46151.0,1578949.0,40.7,12791181.0,915.0,174100.0,88991.0,2784595.0,349060.0,741590.0,1661705.0,774543.0,177901.0,131168.0,42,2018
327,Rhode Island,63296.0,34619.0,565997.0,562451.0,527972.0,34479.0,11976.0,21443.0,10911.0,13917.0,7429.0,3427.0,133055.0,39.9,1056611.0,981.0,249800.0,10680.0,172787.0,34220.0,61136.0,145595.0,69830.0,15651.0,12888.0,44,2018
328,South Carolina,51015.0,27986.0,2411983.0,2380549.0,2227307.0,153242.0,42723.0,76679.0,32506.0,55036.0,26549.0,13710.0,770632.0,39.2,4955925.0,868.0,154800.0,37099.0,847337.0,151122.0,324446.0,588965.0,250813.0,51051.0,36994.0,45,2018
329,South Dakota,56499.0,29801.0,461750.0,459025.0,442773.0,16252.0,7565.0,12531.0,5341.0,10303.0,4790.0,2584.0,113144.0,36.8,864289.0,722.0,159100.0,3834.0,147729.0,25533.0,65075.0,112426.0,34166.0,8813.0,6072.0,46,2018
330,Tennessee,50972.0,28511.0,3257398.0,3239353.0,3047809.0,191544.0,61619.0,99243.0,48204.0,75748.0,35364.0,17835.0,1046508.0,38.7,6651089.0,841.0,158600.0,49403.0,1198201.0,269647.0,323928.0,762299.0,311861.0,76858.0,55033.0,47,2018
331,Texas,59570.0,30143.0,13818331.0,13728630.0,12985624.0,743006.0,315109.0,558400.0,281323.0,360443.0,171617.0,92344.0,4213938.0,34.4,27885195.0,998.0,161700.0,354158.0,3660917.0,787964.0,1261050.0,3409836.0,1321019.0,287320.0,201294.0,48,2018
332,Vermont,60076.0,33238.0,343168.0,342620.0,328742.0,13878.0,6364.0,13131.0,5880.0,9511.0,4937.0,2068.0,67034.0,42.9,624977.0,972.0,223700.0,2683.0,112989.0,15183.0,37513.0,97034.0,47484.0,11287.0,8301.0,50,2018
333,Utah,68374.0,28239.0,1514938.0,1510998.0,1452040.0,58958.0,41903.0,77695.0,46081.0,35452.0,18512.0,10115.0,309904.0,30.7,3045350.0,988.0,256700.0,14827.0,355712.0,51612.0,173766.0,391237.0,144145.0,32078.0,25200.0,49,2018
334,Virginia,71564.0,37763.0,4450906.0,4336393.0,4118723.0,217670.0,128338.0,251599.0,158665.0,147256.0,96973.0,63384.0,893580.0,38.1,8413774.0,1202.0,264900.0,69818.0,1154825.0,226255.0,436970.0,1244489.0,692598.0,144150.0,105626.0,51,2018
335,Washington,70116.0,36888.0,3761036.0,3712186.0,3513856.0,198330.0,89466.0,225584.0,131043.0,111231.0,68843.0,36190.0,821621.0,37.6,7294336.0,1194.0,311700.0,57948.0,917800.0,191216.0,501449.0,1104621.0,471410.0,109253.0,77977.0,53,2018
336,West Virginia,44921.0,25479.0,797423.0,796365.0,742615.0,53750.0,12676.0,22796.0,9599.0,14681.0,7733.0,3651.0,315464.0,42.4,1829054.0,711.0,115000.0,10152.0,436424.0,87112.0,91975.0,158032.0,75727.0,16213.0,11778.0,54,2018
337,Wisconsin,59209.0,32018.0,3092330.0,3089332.0,2964540.0,124792.0,63490.0,121778.0,57875.0,86971.0,43549.0,22315.0,668220.0,39.3,5778394.0,837.0,173600.0,34730.0,1077539.0,139031.0,422227.0,762210.0,285851.0,66358.0,46071.0,55,2018
338,Wyoming,62268.0,32295.0,307485.0,304648.0,290963.0,13685.0,3863.0,9111.0,2359.0,4856.0,3109.0,1176.0,63311.0,37.3,581836.0,843.0,213300.0,1519.0,91927.0,19972.0,42835.0,67697.0,26978.0,5489.0,4513.0,56,2018
339,Puerto Rico,20166.0,12451.0,1240033.0,1238450.0,1028500.0,209950.0,22114.0,22003.0,8262.0,28452.0,12207.0,3707.0,1495160.0,40.9,3386941.0,474.0,113500.0,61124.0,599597.0,60073.0,235051.0,428310.0,117015.0,28907.0,25096.0,72,2018
340,Alabama,48486.0,26846.0,2237164.0,2224606.0,2076708.0,147898.0,38956.0,76833.0,32603.0,50254.0,25518.0,13889.0,829400.0,38.9,4864680.0,772.0,137200.0,41240.0,838776.0,181396.0,273493.0,515443.0,221842.0,50429.0,34881.0,01,2018
341,Alaska,76715.0,35874.0,396353.0,379219.0,351152.0,28067.0,6374.0,14002.0,4671.0,8739.0,5238.0,1631.0,77865.0,34.0,738516.0,1231.0,265200.0,3479.0,107913.0,25938.0,40052.0,88053.0,36794.0,9506.0,5292.0,02,2018
342,Arizona,56213.0,29265.0,3274526.0,3256192.0,3045978.0,210214.0,76977.0,129832.0,66337.0,87026.0,39737.0,21866.0,1092192.0,37.4,6946685.0,1009.0,209600.0,69737.0,927855.0,184696.0,398147.0,835120.0,362611.0,83023.0,57317.0,04,2018
343,Arkansas,45726.0,25635.0,1372359.0,1368037.0,1292263.0,75774.0,21527.0,35031.0,17605.0,27892.0,12684.0,7377.0,510337.0,37.9,2990671.0,729.0,123300.0,22927.0,557808.0,123415.0,139070.0,288720.0,115355.0,27579.0,19967.0,05,2018
344,California,71228.0,35021.0,19758291.0,19630514.0,18309012.0,1321502.0,457132.0,918542.0,489565.0,552877.0,321508.0,156920.0,5487141.0,36.3,39148760.0,1429.0,475900.0,701772.0,4786892.0,604228.0,2051313.0,5445781.0,2222636.0,627892.0,422428.0,06,2018
345,Colorado,68811.0,36415.0,3012312.0,2978700.0,2839374.0,139326.0,80204.0,165531.0,91414.0,93146.0,55268.0,27303.0,590504.0,36.6,5531141.0,1196.0,313600.0,35883.0,657022.0,146409.0,314214.0,944470.0,409786.0,87493.0,63143.0,08,2018
346,Delaware,65627.0,33989.0,482623.0,479447.0,450946.0,28501.0,10159.0,19914.0,10598.0,14142.0,8152.0,3986.0,109798.0,40.2,949495.0,1110.0,244700.0,6867.0,187042.0,21515.0,51522.0,120794.0,62275.0,12399.0,11764.0,10,2018
347,District of Columbia,82604.0,53321.0,401740.0,398567.0,369194.0,29373.0,17818.0,24214.0,13884.0,22187.0,16168.0,8886.0,109497.0,33.9,684498.0,1487.0,568400.0,5399.0,70723.0,12849.0,14637.0,118817.0,100571.0,40220.0,20741.0,11,2018
348,Connecticut,76106.0,43056.0,1944843.0,1936354.0,1810445.0,125909.0,57325.0,86928.0,42213.0,60011.0,30634.0,15509.0,348449.0,40.8,3581504.0,1156.0,272700.0,25659.0,591158.0,79361.0,190869.0,538924.0,309751.0,74380.0,42172.0,09,2018
349,Florida,53267.0,30197.0,9931799.0,9876910.0,9253932.0,622978.0,214478.0,297600.0,164317.0,248668.0,103246.0,58692.0,2983851.0,41.9,20598139.0,1128.0,196800.0,217948.0,3616947.0,614731.0,1438630.0,2721635.0,1081844.0,310270.0,169708.0,12,2018
350,Georgia,55679.0,29523.0,5091132.0,5043919.0,4721065.0,322854.0,110746.0,186242.0,108037.0,142588.0,70024.0,41881.0,1607714.0,36.5,10297484.0,968.0,166800.0,91231.0,1566284.0,323848.0,518144.0,1282947.0,564866.0,142787.0,89516.0,13,2018
351,Idaho,53089.0,26772.0,810430.0,806373.0,768701.0,37672.0,15085.0,31759.0,13554.0,16512.0,9401.0,4073.0,228882.0,36.1,1687809.0,825.0,192300.0,10670.0,242641.0,59219.0,104333.0,198648.0,65700.0,15775.0,13146.0,16,2018
352,Hawaii,78084.0,34035.0,749527.0,709482.0,677446.0,32036.0,13347.0,23177.0,10037.0,17792.0,7998.0,3370.0,137516.0,38.9,1422029.0,1566.0,587700.0,10953.0,251280.0,22353.0,105186.0,212053.0,72121.0,22668.0,14154.0,15,2018
353,Illinois,63575.0,34463.0,6679997.0,6663103.0,6225964.0,437139.0,173987.0,258536.0,144451.0,193199.0,88139.0,49761.0,1635603.0,37.9,12821497.0,984.0,187200.0,110053.0,1955687.0,311848.0,692622.0,1801833.0,847698.0,194142.0,114118.0,17,2018
354,Indiana,54325.0,28461.0,3348477.0,3345383.0,3164414.0,180969.0,62566.0,112717.0,46914.0,77376.0,35207.0,17245.0,908359.0,37.6,6637426.0,807.0,135400.0,40742.0,1248789.0,227142.0,382510.0,727108.0,304487.0,62892.0,45421.0,18,2018
355,Iowa,58580.0,31085.0,1676339.0,1674697.0,1609481.0,65216.0,32709.0,57955.0,27750.0,44816.0,21210.0,11245.0,353634.0,38.1,3132499.0,766.0,142300.0,16321.0,565437.0,82700.0,238423.0,395820.0,132751.0,33970.0,24476.0,19,2018
356,Kansas,57422.0,30757.0,1511705.0,1493698.0,1428660.0,65038.0,32856.0,59756.0,29506.0,37888.0,18075.0,9276.0,350280.0,36.5,2908776.0,831.0,145400.0,16970.0,415835.0,76984.0,161016.0,394462.0,168742.0,36091.0,23781.0,20,2018
357,Kentucky,48392.0,26948.0,2101888.0,2087800.0,1959442.0,128358.0,35953.0,57841.0,27761.0,47211.0,19100.0,10237.0,772080.0,38.7,4440204.0,741.0,135300.0,32771.0,787966.0,203825.0,244802.0,415937.0,211163.0,53145.0,29358.0,21,2018
358,Louisiana,47942.0,27027.0,2197041.0,2180965.0,2031115.0,149850.0,35127.0,60279.0,19935.0,46502.0,20320.0,8260.0,878394.0,36.6,4663616.0,850.0,157800.0,36825.0,889374.0,166394.0,186448.0,483170.0,173858.0,51432.0,29133.0,22,2018
359,Maine,55425.0,31253.0,699180.0,697391.0,665188.0,32203.0,13126.0,21919.0,9745.0,16820.0,8179.0,3874.0,161743.0,44.6,1332813.0,831.0,184500.0,5409.0,260693.0,47320.0,96570.0,190172.0,78014.0,18281.0,12812.0,23,2018
360,Maryland,81868.0,40517.0,3261655.0,3232422.0,3051333.0,181089.0,92132.0,193175.0,111290.0,116667.0,88838.0,51932.0,553496.0,38.6,6003435.0,1357.0,305500.0,49217.0,894293.0,127554.0,273518.0,877641.0,522662.0,124561.0,105701.0,24,2018
361,Massachusetts,77378.0,41794.0,3778642.0,3773721.0,3570257.0,203464.0,109640.0,215039.0,112366.0,122710.0,86242.0,38748.0,710305.0,39.4,6830193.0,1225.0,366800.0,68153.0,1019399.0,131447.0,365103.0,1128877.0,637628.0,141903.0,129294.0,25,2018
362,Michigan,54938.0,30336.0,4923316.0,4919495.0,4598487.0,321008.0,100329.0,218803.0,85618.0,121791.0,68687.0,32718.0,1457008.0,39.7,9957488.0,850.0,146200.0,72034.0,1695208.0,271601.0,636753.0,1179677.0,559642.0,118563.0,79170.0,26,2018
363,Minnesota,68411.0,36245.0,3053005.0,3050676.0,2931458.0,119218.0,78707.0,139189.0,75588.0,99517.0,52855.0,28755.0,547442.0,37.9,5527358.0,944.0,211800.0,44273.0,814573.0,115485.0,424424.0,871363.0,315403.0,81713.0,54303.0,27,2018
364,Alabama,50536.0,27928.0,2242785.0,2229479.0,2097384.0,132095.0,39822.0,79438.0,33930.0,51219.0,25574.0,13705.0,795989.0,39.0,4876250.0,792.0,142700.0,40837.0,841716.0,181123.0,282316.0,529178.0,230528.0,50270.0,35796.0,01,2019
365,Alaska,77640.0,36787.0,392338.0,374582.0,347774.0,26808.0,6331.0,14263.0,4608.0,8490.0,5384.0,1564.0,76933.0,34.3,737068.0,1244.0,270400.0,3434.0,108797.0,25785.0,41109.0,88058.0,37958.0,10373.0,5630.0,02,2019
366,Arizona,58945.0,30694.0,3346155.0,3326563.0,3130658.0,195905.0,80598.0,139368.0,71750.0,90556.0,42296.0,23759.0,1043764.0,37.7,7050299.0,1052.0,225500.0,71270.0,940168.0,188961.0,408312.0,869452.0,378467.0,86371.0,60236.0,04,2019
367,Arkansas,47597.0,26577.0,1378722.0,1373971.0,1303490.0,70481.0,21482.0,35188.0,17882.0,28847.0,11980.0,6554.0,496260.0,38.1,2999370.0,745.0,127800.0,23602.0,559816.0,124843.0,143979.0,297250.0,119000.0,27707.0,19279.0,05,2019
368,California,75235.0,36955.0,19921547.0,19790474.0,18591241.0,1199233.0,464312.0,963107.0,515119.0,560311.0,344385.0,167941.0,5149742.0,36.5,39283497.0,1503.0,505000.0,713452.0,4813250.0,610212.0,2073823.0,5603047.0,2294771.0,645797.0,437111.0,06,2019
369,Colorado,72331.0,38226.0,3069631.0,3035960.0,2904589.0,131371.0,83693.0,175720.0,96314.0,96188.0,58301.0,28665.0,565873.0,36.7,5610349.0,1271.0,343300.0,37709.0,667781.0,149671.0,321903.0,981017.0,428252.0,90525.0,65340.0,08,2019
370,Delaware,68287.0,35450.0,485533.0,482101.0,455620.0,26481.0,10142.0,19870.0,10507.0,14472.0,8709.0,3933.0,109400.0,40.6,957248.0,1130.0,251100.0,6505.0,187323.0,22126.0,52636.0,124632.0,64883.0,12849.0,11774.0,10,2019
371,District of Columbia,86420.0,56147.0,407904.0,404838.0,376871.0,27967.0,18881.0,25823.0,14784.0,23477.0,17149.0,9400.0,107140.0,34.0,692683.0,1541.0,601500.0,5406.0,70065.0,13120.0,14792.0,122380.0,104526.0,41447.0,20906.0,11,2019
372,Connecticut,78444.0,44496.0,1940825.0,1932092.0,1815636.0,116456.0,57072.0,88171.0,42057.0,60108.0,31745.0,15756.0,344146.0,41.0,3575074.0,1180.0,275400.0,26484.0,588032.0,78796.0,191964.0,541380.0,315473.0,76404.0,42208.0,09,2019
373,Florida,55660.0,31619.0,10116026.0,10056801.0,9495353.0,561448.0,218888.0,312577.0,172785.0,257303.0,108633.0,61481.0,2870487.0,42.0,20901636.0,1175.0,215300.0,224991.0,3647514.0,628723.0,1468744.0,2827938.0,1138820.0,328745.0,176198.0,12,2019
374,Georgia,58700.0,31067.0,5174538.0,5125182.0,4834622.0,290560.0,115443.0,196384.0,114311.0,147885.0,73715.0,43466.0,1528558.0,36.7,10403847.0,1006.0,176000.0,92308.0,1582994.0,326073.0,538144.0,1324801.0,590536.0,149171.0,93108.0,13,2019
375,Idaho,55785.0,27970.0,832286.0,828116.0,792237.0,35879.0,15678.0,31680.0,13417.0,16952.0,9871.0,4314.0,221256.0,36.4,1717750.0,853.0,212300.0,10691.0,246382.0,58799.0,109602.0,207179.0,69784.0,16921.0,13653.0,16,2019
376,Hawaii,81275.0,35567.0,752064.0,710527.0,680258.0,30269.0,13498.0,23016.0,9830.0,16976.0,8354.0,3222.0,130649.0,39.1,1422094.0,1617.0,615300.0,10456.0,247978.0,23670.0,106509.0,215777.0,74614.0,22900.0,14175.0,15,2019
377,Illinois,65886.0,36038.0,6663517.0,6645843.0,6250862.0,394981.0,174518.0,264144.0,147311.0,197292.0,91842.0,52134.0,1557873.0,38.1,12770631.0,1010.0,194500.0,112285.0,1941914.0,312610.0,700533.0,1831438.0,862440.0,199455.0,116692.0,17,2019
